TEAM_ID,TEAM_NAME_base,GP_base,W_base,L_base,W_PCT_base,MIN_base,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK_base,W_RANK_base,L_RANK_base,W_PCT_RANK_base,MIN_RANK_base,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,TEAM_NAME_advanced,GP_advanced,W_advanced,L_advanced,W_PCT_advanced,MIN_advanced,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK_advanced,W_RANK_advanced,L_RANK_advanced,W_PCT_RANK_advanced,MIN_RANK_advanced,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
1610612754,Indiana Pacers,82,38,44,0.463,48.4,36.6,83.2,0.439,7.5,21.2,0.352,16.7,22.2,0.756,10.4,34.4,44.9,21.4,14.0,6.2,4.6,4.7,21.2,21.4,97.3,0.3,1,18,18,18,13,24,15,23,17,18,12,16,18,13,21,3,5,18,14,29,17,14,22,4,24,16,Indiana Pacers,82,38,44,0.463,3971.0,100.8,102.9,100.9,102.7,-0.1,0.2,0.586,1.53,16.6,0.286,0.735,0.511,0.148,0.484,0.523,95.5,93.67,78.06,7753,0.505,1,18,18,18,13,23,8,17,14,18,15,19,2,7,16,23,22,22,16
1610612746,Los Angeles Clippers,82,56,26,0.683,48.1,39.4,83.3,0.473,10.1,26.9,0.376,17.9,25.2,0.71,9.6,33.1,42.6,24.8,12.3,7.8,5.0,3.0,21.3,21.5,106.7,6.6,1,3,3,3,26,3,13,2,3,5,3,7,4,28,28,10,20,3,2,15,9,1,24,3,2,2,Los Angeles Clippers,82,56,26,0.683,3946.0,109.8,111.6,103.0,104.7,6.9,6.9,0.629,2.01,18.7,0.272,0.716,0.497,0.129,0.533,0.565,97.0,95.4,79.5,7844,0.54,1,3,3,3,26,1,16,2,4,1,3,26,9,15,2,2,2,11,4
1610612747,Los Angeles Lakers,82,21,61,0.256,48.6,37.2,85.6,0.435,6.5,18.9,0.344,17.5,23.6,0.741,11.6,32.3,43.9,20.9,13.2,7.0,4.5,4.8,21.2,19.4,98.5,-6.8,1,27,27,27,3,19,9,25,25,25,17,12,11,23,8,13,12,21,5,22,22,17,21,23,19,27,Los Angeles Lakers,82,21,61,0.256,3986.0,100.8,102.3,108.0,109.4,-7.2,-7.1,0.562,1.58,15.9,0.29,0.72,0.497,0.138,0.473,0.513,96.3,95.03,79.19,7892,0.45,1,27,27,27,3,24,29,27,24,14,24,13,7,16,5,26,27,13,28
1610612763,Memphis Grizzlies,82,55,27,0.671,48.5,37.8,82.5,0.458,5.2,15.2,0.339,17.6,22.8,0.773,10.4,32.1,42.6,21.7,13.3,8.5,4.2,5.2,19.1,20.3,98.3,3.2,1,5,5,5,6,14,23,9,29,29,22,10,14,7,21,15,21,15,7,6,24,20,9,15,20,8,Memphis Grizzlies,82,55,27,0.671,3981.0,103.1,104.8,99.9,101.2,3.1,3.5,0.574,1.62,16.9,0.288,0.716,0.503,0.142,0.489,0.531,94.2,92.82,77.35,7696,0.53,1,5,5,5,6,13,2,7,18,9,11,18,10,12,9,20,18,26,5
1610612748,Miami Heat,82,37,45,0.451,48.1,35.2,77.2,0.456,6.8,20.2,0.335,17.5,23.7,0.741,9.1,30.0,39.1,19.8,14.8,7.8,4.5,4.4,20.0,20.9,94.7,-2.6,1,21,21,21,26,28,30,11,21,19,24,11,10,22,29,28,30,30,21,13,18,8,14,8,27,21,Miami Heat,82,37,45,0.451,3946.0,101.5,103.2,103.8,106.1,-2.4,-3.0,0.564,1.34,16.1,0.284,0.687,0.489,0.161,0.5,0.54,93.3,91.49,76.24,7526,0.492,1,21,21,21,26,21,21,22,22,26,23,20,25,26,25,12,11,29,19
1610612749,Milwaukee Bucks,82,41,41,0.5,48.6,37.6,82.0,0.459,6.6,18.3,0.363,16.0,21.1,0.757,10.7,31.4,42.1,23.6,16.7,9.6,4.9,4.8,22.1,20.1,97.8,0.4,1,15,15,15,3,16,26,7,23,26,7,24,25,12,17,25,24,7,29,1,11,16,28,17,22,15,Milwaukee Bucks,82,41,41,0.5,3986.0,100.5,102.0,99.3,101.4,1.2,0.6,0.627,1.41,17.8,0.29,0.686,0.491,0.175,0.499,0.536,96.5,94.82,79.02,7867,0.511,1,15,15,15,3,25,4,15,6,22,7,14,26,21,29,13,15,14,11
1610612750,Minnesota Timberwolves,82,16,66,0.195,48.3,36.4,83.2,0.438,5.0,14.9,0.332,20.0,25.7,0.776,11.6,29.3,40.9,21.6,15.0,8.1,4.0,5.5,19.2,21.4,97.8,-8.8,1,30,30,30,20,25,16,24,30,30,25,2,3,6,9,30,27,16,23,9,27,26,10,5,23,28,Minnesota Timberwolves,82,16,66,0.195,3961.0,99.8,101.8,109.6,110.9,-9.8,-9.1,0.593,1.44,16.3,0.311,0.682,0.489,0.156,0.468,0.517,97.0,95.45,79.54,7873,0.453,1,30,30,30,20,26,30,29,12,21,18,7,29,24,21,28,25,10,27
1610612740,New Orleans Pelicans,82,45,37,0.549,48.2,37.9,82.9,0.457,7.1,19.3,0.37,16.4,21.8,0.751,11.5,32.0,43.5,22.0,13.3,6.7,6.2,5.8,18.7,18.7,99.4,0.8,1,13,13,13,23,11,19,10,19,23,4,20,20,17,10,19,16,11,6,25,1,28,6,29,16,13,New Orleans Pelicans,82,45,37,0.549,3956.0,105.4,107.1,104.7,106.3,0.7,0.8,0.581,1.66,17.1,0.309,0.712,0.511,0.143,0.501,0.537,93.7,92.29,76.91,7608,0.508,1,13,13,13,23,9,22,13,16,8,8,8,13,8,10,11,12,27,13
1610612752,New York Knicks,82,17,65,0.207,48.4,35.1,82.0,0.428,6.8,19.7,0.347,14.8,19.2,0.769,10.6,29.8,40.4,21.3,14.7,7.0,4.7,4.3,21.6,19.1,91.9,-9.3,1,29,29,29,13,29,25,28,20,21,15,29,29,8,18,29,29,19,20,24,14,7,25,25,30,30,New York Knicks,82,17,65,0.207,3971.0,97.1,98.9,107.2,109.0,-10.1,-10.1,0.606,1.45,16.7,0.289,0.691,0.484,0.158,0.47,0.508,93.7,92.06,76.72,7618,0.441,1,29,29,29,13,29,28,30,9,20,13,16,23,28,24,27,28,28,29
1610612760,Oklahoma City Thunder,82,45,37,0.549,48.4,38.8,86.8,0.447,7.7,22.7,0.339,18.6,24.6,0.754,12.8,34.7,47.5,20.5,14.7,7.3,5.5,4.6,22.3,20.4,104.0,2.2,1,13,13,13,18,6,4,18,16,14,23,6,6,15,1,2,1,25,19,21,6,12,29,12,5,12,Oklahoma City Thunder,82,45,37,0.549,3966.0,104.5,106.7,103.1,104.6,1.3,2.1,0.528,1.4,15.3,0.318,0.73,0.524,0.151,0.492,0.532,98.3,96.61,80.51,7988,0.505,1,13,13,13,18,10,15,12,29,23,30,2,4,2,18,17,17,6,17
1610612753,Orlando Magic,82,25,57,0.305,48.2,37.5,82.8,0.453,6.8,19.5,0.347,13.9,19.1,0.729,10.0,31.8,41.8,20.6,14.9,7.9,3.8,5.4,20.9,17.9,95.7,-5.7,1,26,26,26,25,17,20,14,22,22,16,30,30,25,25,24,25,23,22,12,29,24,19,30,25,26,Orlando Magic,82,25,57,0.305,3951.0,99.6,101.0,105.2,106.8,-5.6,-5.9,0.55,1.39,16.2,0.269,0.716,0.491,0.157,0.494,0.524,95.9,94.51,78.76,7773,0.455,1,26,26,26,25,27,24,26,27,24,21,29,8,23,22,16,21,16,26
1610612755,Philadelphia 76ers,82,18,64,0.22,48.3,33.7,82.6,0.408,8.4,26.3,0.32,16.1,23.8,0.676,11.9,30.9,42.9,20.5,17.7,9.6,5.9,5.5,21.7,20.2,92.0,-9.0,1,28,28,28,20,30,22,30,11,6,29,22,9,30,5,26,19,24,30,1,4,27,26,16,29,29,Philadelphia 76ers,82,18,64,0.22,3961.0,93.0,94.9,102.1,103.9,-9.1,-9.0,0.609,1.16,15.5,0.293,0.686,0.48,0.183,0.459,0.494,98.3,96.45,80.37,7950,0.426,1,28,28,28,20,30,13,28,8,30,27,12,28,29,30,29,30,7,30
1610612756,Phoenix Suns,82,39,43,0.476,48.5,38.8,85.8,0.452,8.5,25.0,0.341,16.4,21.5,0.76,10.9,32.2,43.2,20.2,15.1,8.5,4.7,4.1,21.3,20.3,102.4,-0.9,1,17,17,17,8,7,6,15,10,10,21,21,21,11,13,14,17,27,25,6,12,5,23,14,11,19,Phoenix Suns,82,39,43,0.476,3976.0,102.9,104.2,103.4,105.3,-0.5,-1.1,0.522,1.34,15.4,0.281,0.698,0.489,0.154,0.501,0.537,98.7,97.2,81.0,8058,0.491,1,17,17,17,8,17,19,20,30,25,29,22,21,25,20,10,13,3,20
1610612757,Portland Trail Blazers,82,51,31,0.622,48.4,38.7,86.0,0.45,9.8,27.2,0.362,15.5,19.4,0.801,10.7,35.1,45.9,21.9,13.6,6.4,4.5,3.6,18.2,18.7,102.8,4.2,1,8,8,8,13,8,5,17,6,3,8,27,28,1,16,1,2,12,9,27,18,3,2,28,9,6,Portland Trail Blazers,82,51,31,0.622,3971.0,105.5,107.1,101.4,102.8,4.2,4.3,0.567,1.61,16.8,0.282,0.728,0.51,0.142,0.508,0.544,96.5,95.06,79.22,7868,0.522,1,8,8,8,13,8,9,6,21,11,12,21,5,9,7,9,9,12,8
1610612758,Sacramento Kings,82,29,53,0.354,48.4,36.7,80.7,0.455,5.6,16.5,0.341,22.3,29.3,0.762,10.9,33.3,44.2,20.3,16.3,6.7,4.0,6.2,20.7,23.9,101.3,-3.7,1,25,25,25,13,22,28,13,28,28,20,1,1,10,14,9,9,26,27,26,28,30,16,1,14,25,Sacramento Kings,82,29,53,0.354,3971.0,102.5,104.5,106.5,108.2,-4.0,-3.7,0.554,1.25,15.5,0.313,0.715,0.519,0.168,0.49,0.542,97.9,96.16,80.13,7952,0.485,1,25,25,25,13,14,27,25,26,29,28,4,11,3,26,19,10,9,21
1610612759,San Antonio Spurs,82,55,27,0.671,48.7,39.1,83.6,0.468,8.3,22.5,0.367,16.7,21.4,0.78,9.8,33.8,43.6,24.4,14.0,8.0,5.4,4.4,19.1,19.7,103.2,6.2,1,5,5,5,1,4,11,3,12,15,6,17,23,4,27,8,15,5,13,11,8,9,8,19,7,3,San Antonio Spurs,82,55,27,0.671,3991.0,106.2,107.6,99.6,101.4,6.6,6.3,0.623,1.75,18.4,0.272,0.73,0.507,0.146,0.517,0.555,95.9,94.45,78.71,7860,0.545,1,5,5,5,1,7,3,3,7,5,4,25,3,10,14,5,5,17,2
1610612761,Toronto Raptors,82,49,33,0.598,48.4,37.9,83.3,0.455,8.9,25.1,0.352,19.3,24.6,0.787,10.7,30.8,41.5,20.7,12.9,7.5,4.4,5.0,20.9,20.3,104.0,3.1,1,11,11,11,13,11,14,12,8,9,11,4,7,2,15,27,26,22,3,18,23,19,18,13,4,9,Toronto Raptors,82,49,33,0.598,3971.0,108.1,110.2,104.8,107.1,3.2,3.1,0.547,1.61,16.1,0.301,0.689,0.494,0.137,0.508,0.553,95.4,93.46,77.88,7736,0.506,1,11,11,11,13,3,25,10,28,12,22,11,24,19,4,8,6,23,15
1610612762,Utah Jazz,82,38,44,0.463,48.1,35.4,79.2,0.447,7.4,21.7,0.343,17.0,23.5,0.721,12.0,31.9,44.0,19.9,15.3,7.6,6.0,4.7,19.3,19.6,95.1,0.2,1,18,18,18,30,27,29,19,18,17,19,14,13,26,4,20,11,29,26,16,3,13,12,22,26,17,Utah Jazz,82,38,44,0.463,3941.0,102.5,104.2,102.1,104.1,0.5,0.1,0.563,1.3,15.8,0.332,0.715,0.524,0.168,0.494,0.531,92.8,91.1,75.91,7486,0.507,1,18,18,18,30,16,14,18,23,28,26,1,12,1,27,15,19,30,14
1610612764,Washington Wizards,82,46,36,0.561,48.7,38.3,82.8,0.462,6.1,16.8,0.36,15.9,21.4,0.742,10.5,34.2,44.7,24.0,15.0,7.3,4.6,4.3,20.8,19.6,98.5,0.7,1,12,12,12,1,9,21,6,27,27,9,25,22,21,19,5,8,6,24,20,16,6,17,21,17,14,Washington Wizards,82,46,36,0.561,3991.0,101.8,103.0,100.0,102.4,1.9,0.6,0.627,1.6,18.1,0.288,0.726,0.514,0.157,0.499,0.534,96.0,94.29,78.58,7844,0.525,1,12,12,12,1,22,6,14,5,13,5,17,6,5,23,14,16,18,7
